amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,is_night,log_amount,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
95.95,0,0,1,87,2,44,0,1,4.574195381688661,True,False,False,False
93.64,22,1,0,75,0,39,0,1,4.550080219670131,True,False,False,False
204.85,22,0,0,25,2,47,0,1,5.327147748215913,True,False,False,False
12.5,15,0,0,75,3,37,0,0,2.6026896854443837,False,False,True,False
162.12,3,0,0,28,0,41,0,1,5.0944861262662,True,False,False,False
266.14,8,1,0,28,5,68,1,0,5.587772865548959,False,True,False,False
317.07,17,0,0,71,4,66,0,0,5.7622714843422145,False,True,False,False
33.65,16,0,0,63,0,18,0,0,3.5452977256359124,False,False,True,False
409.88,14,0,0,73,3,55,0,0,6.018301201061542,True,False,False,False
192.16,18,0,0,81,0,56,0,0,5.263518861005341,False,False,False,False
384.45,6,0,0,63,2,63,0,0,5.954411482905271,False,False,False,False
119.54,17,0,0,92,1,41,0,0,4.7919816480548985,False,False,False,True
140.57,5,0,0,41,2,18,0,0,4.952794294406406,False,False,True,False
452.48,18,0,0,39,3,32,0,0,6.116951167149398,False,False,False,False
414.3,20,0,0,52,3,33,0,0,6.029001150636708,False,False,False,True
107.01,11,0,1,40,2,22,0,0,4.682223815430383,False,True,False,False
57.74,2,0,0,30,0,22,0,1,4.073120925770474,False,False,False,True
89.91,0,0,0,56,1,39,0,1,4.509870006133767,True,False,False,False
88.31,4,0,0,49,0,68,0,1,4.4921134636957945,True,False,False,False
60.86,0,0,0,63,1,28,0,1,4.124873767256924,False,True,False,False
56.3,7,0,0,41,2,50,0,0,4.048300623720694,False,False,True,False
355.27,6,0,0,70,4,32,0,0,5.875688870357927,True,False,False,False
13.04,14,0,0,77,3,36,0,0,2.641910398597665,True,False,False,False
203.76,10,0,0,75,1,57,0,0,5.321838561589383,False,False,False,True
34.15,17,0,0,42,2,59,0,0,3.5596246182566738,False,False,False,True
76.03,13,0,0,44,0,64,0,0,4.344194956364874,False,False,False,True
11.43,8,0,0,29,4,44,0,0,2.5201129055226197,False,False,False,False
56.64,4,0,0,86,0,36,0,1,4.054216771131322,False,True,False,False
263.31,22,0,0,36,1,58,0,1,5.5771226566871475,False,False,True,False
389.33,3,0,0,54,1,25,0,1,5.966992535183494,False,False,False,True
45.08,11,0,0,40,4,44,0,0,3.830379016387636,False,False,True,False
112.1,0,0,0,26,2,44,0,1,4.728272383122075,False,False,False,True
114.39,23,0,0,27,2,54,0,1,4.748317695206576,True,False,False,False
372.26,12,0,0,32,3,62,0,0,5.922275227754984,False,False,True,False
258.99,0,0,0,61,2,28,0,1,5.5606431687374025,False,False,False,False
129.54,2,0,0,77,2,28,0,1,4.871679693207072,False,False,False,True
199.97,21,0,1,79,3,63,0,0,5.303155643188286,False,True,False,False
338.34,7,0,0,73,4,18,0,0,5.827002554614793,True,False,False,False
1.73,23,0,0,83,2,67,0,1,1.0043016091968684,False,False,False,True
92.82,17,0,0,84,0,62,0,0,4.541378052900312,False,False,True,False
428.0,15,0,0,70,1,68,0,0,6.061456918928017,False,False,False,True
242.69,19,0,0,87,0,21,0,0,5.495896925730972,True,False,False,False
140.89,19,0,0,56,1,18,0,0,4.9550521095192215,False,True,False,False
135.77,15,0,0,90,3,65,0,0,4.9183006828934595,False,True,False,False
76.92,1,0,0,28,1,53,0,1,4.3556826593342794,False,True,False,False
132.31,16,0,1,53,1,24,0,0,4.892677243125585,True,False,False,False
191.76,9,0,0,73,3,59,0,0,5.261445891772132,False,False,False,True
97.54,6,0,0,47,1,51,0,0,4.590462557115817,True,False,False,False
225.41,9,0,0,27,2,55,0,0,5.422347514964887,True,False,False,False
355.49,18,0,0,78,3,26,0,0,5.8763061889700445,False,False,False,True
30.25,19,1,0,45,4,24,0,0,3.4420193761824107,False,False,False,False
108.12,8,0,0,68,0,56,0,0,4.692448194095152,False,True,False,False
94.37,21,0,0,44,0,36,0,0,4.557764063590821,False,False,True,False
209.35,16,0,0,81,2,56,0,0,5.34877281003653,False,False,True,False
51.75,8,1,0,93,1,33,0,0,3.965563772356176,False,False,False,True
184.02,8,0,0,95,6,35,0,0,5.2204639273431725,False,False,True,False
377.92,4,0,0,76,3,24,0,1,5.937325101007334,False,False,False,False
97.47,23,0,0,41,3,42,0,1,4.589751933259711,True,False,False,False
435.47,6,0,0,90,4,48,0,0,6.078719644395407,False,True,False,False
897.39,10,0,0,36,4,65,0,0,6.800604272462908,False,False,True,False
20.19,7,0,0,82,2,40,0,0,3.0535293722802077,False,False,True,False
47.76,13,0,0,29,6,66,0,0,3.8869103046130706,False,False,False,True
540.6,1,0,0,96,1,40,0,1,6.294527721598065,False,False,False,True
572.03,9,0,0,80,2,50,0,0,6.350938071365153,True,False,False,False
18.51,20,0,0,70,3,61,0,0,2.97092715463502,False,True,False,False
2.72,23,0,0,96,0,51,0,1,1.3137236682850553,False,False,True,False
31.62,15,0,0,42,1,26,0,0,3.484925597192868,True,False,False,False
994.44,15,0,0,68,0,36,0,0,6.903184850467376,False,True,False,False
35.72,18,0,0,67,2,50,0,0,3.6033215657522897,True,False,False,False
125.69,10,0,0,46,3,49,0,0,4.841743157613962,False,False,True,False
339.59,5,0,0,84,3,29,0,0,5.830679407844552,False,False,False,True
3.71,5,0,0,87,2,31,0,0,1.5496879080283263,False,False,False,True
166.96,6,0,0,48,0,30,0,0,5.123725855815993,False,False,False,True
58.39,15,0,0,89,1,27,0,0,4.0841258620277685,False,False,False,False
356.93,12,1,0,53,3,50,0,0,5.880337436555819,True,False,False,False
60.0,2,1,0,25,2,45,1,1,4.110873864173311,False,False,True,False
208.94,23,0,0,25,5,38,0,1,5.346821775607651,True,False,False,False
201.88,23,0,0,97,0,38,0,1,5.312614671248861,False,False,False,True
45.07,8,0,0,45,3,46,0,0,3.830161978947826,True,False,False,False
6.38,23,0,0,52,1,58,0,1,1.998773638612381,False,True,False,False
94.75,2,0,0,42,1,49,0,1,4.561740628060756,True,False,False,False
61.44,5,0,0,76,3,32,0,0,4.134206095647231,False,False,False,False
297.97,16,0,0,90,0,65,0,0,5.700343233908688,False,False,False,False
290.03,2,0,0,86,1,39,0,1,5.673426354641302,False,False,False,True
109.92,1,0,0,43,0,42,0,1,4.708809220747577,False,False,True,False
167.89,11,0,0,26,5,61,0,0,5.12924761542983,False,True,False,False
166.86,23,0,1,94,0,35,0,1,5.123130298654681,False,False,True,False
315.97,5,0,0,79,2,53,0,0,5.758807132174922,False,False,True,False
99.61,9,1,0,81,2,32,0,0,4.611251656303959,False,True,False,False
58.0,10,0,0,35,0,33,0,0,4.07753744390572,False,False,False,False
55.43,15,0,1,40,3,30,0,0,4.033000931981049,False,False,False,True
138.29,15,1,1,86,3,68,0,0,4.93655809069994,True,False,False,False
107.33,23,0,0,51,0,43,0,1,4.6851821239574765,False,False,False,False
104.41,17,0,0,46,1,61,0,0,4.657857508267098,False,False,False,True
17.2,21,0,0,27,1,27,0,0,2.9014215940827497,False,False,False,False
228.24,22,0,0,27,1,20,0,1,5.434769489683537,False,True,False,False
43.28,23,0,0,45,4,62,0,1,3.790533107840436,False,False,True,False
39.48,8,0,0,67,2,61,0,0,3.70080802497921,False,True,False,False
95.82,20,0,0,94,1,27,0,0,4.572853584511548,True,False,False,False
46.53,18,1,0,61,3,43,0,0,3.861361090625918,False,True,False,False
157.81,1,0,0,80,2,64,0,1,5.067708519122555,False,False,True,False
83.58,23,1,0,63,4,34,0,1,4.437697832044343,False,False,False,False
107.25,0,0,0,44,3,22,0,1,4.684443366882599,False,False,False,True
138.67,15,1,0,89,1,53,0,0,4.93928249731768,True,False,False,False
40.96,21,0,0,59,2,62,0,0,3.7367167835280966,False,False,False,False
30.48,17,0,1,67,1,63,0,0,3.4493524235492026,False,False,False,True
382.28,2,0,0,45,3,33,0,1,5.948765792574867,False,False,True,False
102.36,23,0,1,34,2,39,0,1,4.638218040034292,False,True,False,False
95.61,0,0,0,69,2,20,0,1,4.570682255529419,False,False,False,False
6.53,5,0,0,27,0,24,0,0,2.018895041811802,False,False,False,True
124.04,18,0,1,67,3,38,0,0,4.828633686113221,False,False,False,True
145.41,21,0,0,76,1,65,0,0,4.986410905205391,False,True,False,False
147.3,18,0,1,65,6,42,0,0,4.999237249143887,False,False,False,False
220.98,10,0,0,65,1,54,0,0,5.402587287723834,False,False,False,False
35.17,7,0,0,33,1,28,0,0,3.5882300459640066,False,False,True,False
52.32,4,0,0,70,2,24,0,1,3.976311495310508,False,False,False,False
299.62,19,0,0,40,1,39,0,0,5.70584700870508,False,True,False,False
529.32,8,0,0,71,0,29,0,0,6.273480597933136,False,False,False,False
26.3,14,0,0,52,3,27,0,0,3.3068867021909143,False,False,True,False
123.92,20,0,0,52,0,63,0,0,4.827673532414877,False,False,False,True
43.38,13,0,1,99,1,36,0,0,3.792788917504448,False,False,False,False
11.15,3,0,0,35,4,59,0,1,2.4973291697865574,False,True,False,False
70.88,23,0,0,53,0,33,0,1,4.274998061915358,False,False,False,False
27.92,23,0,0,80,2,21,0,1,3.3645333972905638,True,False,False,False
222.78,7,0,0,96,3,23,0,0,5.410663426379575,False,False,True,False
137.34,19,0,0,81,3,23,0,0,4.929714423172439,False,False,False,True
27.95,16,0,0,77,4,68,0,0,3.3655702040190043,True,False,False,False
1.67,1,0,0,98,3,35,0,1,0.9820784724121582,False,True,False,False
297.19,19,0,0,83,1,52,0,0,5.697730867227766,False,False,False,False
34.89,15,0,0,59,2,57,0,0,3.580458705159516,False,False,True,False
167.75,9,0,0,76,2,66,0,0,5.128418329752639,False,False,False,False
73.96,1,0,0,60,1,44,0,1,4.316954637930166,False,False,False,False
158.52,10,0,0,82,4,20,0,0,5.072169306213528,False,False,False,False
68.27,9,0,0,26,1,23,0,0,4.238011912034514,False,False,False,False
16.37,18,0,0,52,3,46,0,0,2.854744580253014,False,False,True,False
45.41,13,0,0,94,3,62,0,0,3.8375149532530846,True,False,False,False
37.5,10,0,0,87,2,45,0,0,3.6506582412937387,False,True,False,False
100.56,8,0,0,76,2,45,0,0,4.620649756836477,True,False,False,False
193.28,6,0,0,84,5,43,0,0,5.269300417477544,False,False,True,False
55.13,14,0,0,60,2,37,0,0,4.027670428954108,False,True,False,False
2.19,19,0,1,86,2,33,0,0,1.1600209167967532,False,False,False,True
131.72,16,0,0,67,3,41,0,0,4.888241645882189,True,False,False,False
167.54,2,0,0,63,1,30,0,1,5.1271731103442075,False,False,True,False
592.8,14,1,0,29,2,49,0,0,6.38654256232966,False,False,True,False
160.26,13,0,0,99,3,60,0,0,5.0830179692568755,False,False,True,False
114.68,7,0,0,74,2,25,0,0,4.750827758410455,False,True,False,False
153.34,3,0,0,40,2,53,0,1,5.039157961029457,False,False,False,False
473.35,9,0,0,76,0,69,0,0,6.161945445838886,False,False,False,True
317.24,1,1,0,93,2,28,0,1,5.762805815105662,False,True,False,False
70.21,13,0,0,95,3,30,0,0,4.2656332579940335,False,True,False,False
48.75,7,0,0,27,1,63,0,0,3.907010463604602,True,False,False,False
54.84,22,1,0,34,0,68,0,1,4.022490458454117,False,False,False,True
126.37,9,0,0,75,0,46,0,0,4.8470962366016686,False,False,True,False
245.3,17,0,0,93,1,46,0,0,5.506550305126492,False,True,False,False
125.93,14,1,0,56,1,51,0,0,4.843635753400086,False,False,False,True
12.64,4,0,0,29,2,36,0,1,2.613006652415316,True,False,False,False
231.45,21,0,0,67,3,33,0,0,5.448675148136593,False,False,False,False
295.15,12,0,0,36,1,59,0,0,5.690866082722974,False,False,False,True
61.52,17,0,0,55,1,48,0,0,4.135486505553276,False,False,True,False
196.38,1,0,0,46,2,60,0,1,5.285130804743861,False,True,False,False
100.11,12,0,0,83,0,66,0,0,4.616209033103308,False,False,False,False
395.87,13,0,0,76,4,44,0,0,5.983608771142398,True,False,False,False
335.84,9,0,0,71,2,68,0,0,5.819608040161792,False,False,True,False
134.16,3,0,0,73,1,66,0,1,4.90645926184609,False,False,False,False
211.69,14,0,1,80,0,31,0,0,5.359835706526454,True,False,False,False
386.74,7,0,0,55,1,46,0,0,5.960335011911061,False,False,True,False
123.23,14,0,0,83,0,40,0,0,4.822134686225586,False,True,False,False
67.64,13,0,1,94,1,64,0,0,4.228875455179707,True,False,False,False
252.19,20,0,1,67,2,45,0,0,5.53414019501932,False,False,False,False
44.74,8,0,0,98,2,55,0,0,3.822973188594635,False,False,True,False
88.54,19,1,0,29,2,27,0,0,4.49468545281282,False,False,False,True
361.42,2,0,0,28,5,43,1,1,5.8928037602840115,False,False,True,False
232.0,14,0,0,39,1,40,0,0,5.4510384535657,False,False,False,False
93.1,23,0,0,26,1,56,0,1,4.544358046591334,False,False,False,False
43.51,16,0,0,73,3,35,0,0,3.795713883027763,False,False,False,True
79.2,15,0,0,80,2,21,0,0,4.384523514872469,False,False,False,False
60.16,3,0,0,32,0,65,0,1,4.113493381060861,False,False,True,False
34.86,10,0,0,40,1,28,0,0,3.5796224681769866,True,False,False,False
244.8,7,0,1,88,6,60,0,0,5.504518197131935,False,False,True,False
52.28,2,0,0,48,2,57,0,1,3.9755610262321337,False,False,False,False
108.98,18,0,0,79,2,57,0,0,4.700298531079668,False,False,False,True
87.76,13,0,0,78,2,30,0,0,4.485936098064394,False,False,False,True
723.9,8,0,0,93,2,42,0,0,6.586033714306832,False,True,False,False
89.3,2,0,0,84,1,24,0,1,4.5031374604229395,False,False,False,True
15.01,3,0,0,55,0,47,0,1,2.773213527008623,False,False,False,True
16.94,3,0,0,44,2,60,0,1,2.88703285663065,False,False,False,False
160.82,10,0,0,78,3,23,0,0,5.086484606379694,True,False,False,False
164.65,18,0,0,33,2,58,0,0,5.109877128745905,True,False,False,False
97.67,15,0,0,58,0,49,0,0,4.591780948869076,False,False,False,False
101.76,22,0,0,89,1,54,0,1,4.632396172241683,False,False,False,True
9.98,21,0,0,40,1,38,0,0,2.3960754360813845,False,False,True,False
130.82,16,0,0,94,1,46,0,0,4.881437355624573,True,False,False,False
126.48,9,0,0,30,5,68,0,0,4.847959489549136,False,False,False,False
29.16,23,0,0,59,1,42,0,1,3.4065165431397553,False,False,True,False
19.73,16,0,0,27,3,67,0,0,3.0315819264476884,False,False,False,True
23.74,15,0,0,45,7,27,0,0,3.208421366964342,False,False,False,False
19.17,19,0,0,31,6,36,0,0,3.0041963519661206,True,False,False,False
169.35,21,0,0,54,4,21,0,0,5.137855144106975,False,False,True,False
39.38,5,0,0,46,2,46,0,0,3.6983346128846915,False,False,True,False
52.13,6,0,0,38,3,34,0,0,3.972741740462852,True,False,False,False
34.32,13,0,1,79,4,51,0,0,3.564449375735759,False,False,True,False
569.91,10,0,0,91,1,22,0,0,6.347231579019294,True,False,False,False
347.11,11,0,0,29,3,23,0,0,5.852518521781961,False,False,False,False
47.16,13,0,0,93,1,55,0,0,3.8745288010005656,False,True,False,False
71.43,4,0,0,83,1,52,0,1,4.282620578207235,False,False,False,True
42.41,4,0,0,33,0,21,0,1,3.770689829311502,False,False,False,False
121.87,19,1,0,72,1,64,0,0,4.81112688587948,False,False,False,True
3.56,21,0,0,61,3,44,0,0,1.5173226235262949,False,False,False,True
200.31,22,0,0,92,1,58,0,1,5.304846008510737,True,False,False,False
133.3,14,0,0,44,1,18,0,0,4.900076103529192,False,True,False,False
412.03,0,0,0,74,1,33,0,1,6.023520229548113,False,False,False,True
32.33,23,0,0,48,3,42,0,1,3.506457892319648,False,False,False,True
293.44,22,0,0,95,1,57,0,1,5.685075247190505,False,False,False,False
282.61,8,0,0,73,1,21,0,0,5.647600054967209,False,True,False,False
24.48,2,0,0,32,4,53,0,1,3.2378938307039626,False,True,False,False
91.52,3,0,0,99,4,28,0,1,4.527424837363238,False,False,False,True
33.57,15,0,0,97,2,35,0,0,3.5429862539335333,False,True,False,False
52.92,6,1,0,30,0,67,0,0,3.987501466604052,False,False,False,False
54.99,21,0,0,64,0,40,0,0,4.025173103360802,True,False,False,False
146.24,13,0,0,78,0,61,0,0,4.99206390851082,False,False,False,True
95.4,15,0,1,41,1,22,0,0,4.5685062016165,False,False,True,False
531.25,17,0,0,75,1,56,0,0,6.2771133037735884,False,False,False,True
24.32,15,0,0,26,1,64,0,0,3.2315945972759756,False,False,False,True
654.82,15,0,0,54,3,34,0,0,6.485886361048296,True,False,False,False
47.2,1,0,0,56,2,65,0,1,3.8753590210565547,False,False,True,False
266.81,9,0,0,74,0,58,0,0,5.5902777738593805,False,False,True,False
74.51,6,0,0,95,1,30,0,0,4.324265097815334,False,False,True,False
27.79,14,0,1,40,2,21,0,0,3.3600281046240843,True,False,False,False
351.21,8,0,0,79,3,60,0,0,5.864227588617579,False,True,False,False
66.49,6,0,0,81,4,47,0,0,4.211979438755315,False,False,True,False
193.58,23,0,0,69,2,63,0,1,5.270843389547282,False,True,False,False
150.43,15,0,0,76,1,32,0,0,5.020123471968565,False,False,False,False
114.88,2,0,0,95,2,25,0,1,4.7525551729011495,True,False,False,False
123.27,16,0,0,71,4,23,0,0,4.822456617817903,False,True,False,False
237.18,22,0,0,57,3,21,0,1,5.47302669033985,False,False,True,False
16.54,7,1,1,48,1,43,0,0,2.864483986944037,False,False,True,False
198.57,1,0,0,59,2,42,0,1,5.2961650519798935,False,True,False,False
407.08,19,0,0,88,1,38,0,0,6.011463233614671,False,True,False,False
10.71,2,0,0,84,1,46,0,1,2.460443177609626,False,False,False,False
27.28,7,0,0,53,0,27,0,0,3.342154841028372,True,False,False,False
226.98,1,0,0,42,4,37,0,1,5.429257905808632,False,False,False,True
103.5,18,0,0,82,2,59,0,0,4.6491870714048655,False,False,False,False
93.02,16,1,0,72,2,37,0,0,4.5435075255959845,False,False,False,False
26.51,4,0,0,35,2,42,0,1,3.3145495749364833,False,False,False,False
127.22,19,0,0,27,4,24,0,0,4.853747538559111,False,False,True,False
24.35,16,0,0,66,4,22,0,0,3.232778730037192,False,True,False,False
116.54,9,0,0,42,1,24,0,0,4.766778701184505,True,False,False,False
259.61,8,0,0,40,5,64,0,0,5.563025036939939,False,False,True,False
53.78,21,1,0,65,6,47,0,0,4.0033251638349325,False,False,False,False
117.98,5,1,0,89,0,45,0,0,4.7789554117597595,True,False,False,False
869.46,10,1,0,67,3,34,0,0,6.769021807549381,False,False,True,False
208.88,1,0,0,67,1,44,0,1,5.346535938818511,False,False,False,True
331.4,22,0,0,55,6,35,0,1,5.806339062981293,False,False,False,False
96.46,11,0,0,52,1,37,0,0,4.57944203741536,False,False,True,False
262.88,11,0,0,75,5,19,0,0,5.57549445435467,False,False,True,False
7.44,15,0,0,51,2,62,0,0,2.132982308607866,False,False,False,False
23.61,21,0,0,33,4,39,0,0,3.2031528644029645,False,False,False,True
40.86,23,0,0,62,3,35,0,1,3.7343307170178535,False,True,False,False
92.54,11,1,0,60,2,25,0,0,4.53838915229774,False,False,False,True
336.45,20,0,0,84,2,28,0,0,5.821417351189416,False,False,False,False
76.51,17,0,0,81,1,40,0,0,4.35040696029342,False,True,False,False
191.36,12,0,0,71,1,48,0,0,5.259368616409462,False,False,True,False
222.39,14,0,0,92,2,38,0,0,5.408919122875832,False,False,False,True
158.82,15,0,0,75,2,43,0,0,5.074048181946317,False,False,False,True
79.56,3,0,0,82,2,61,0,1,4.389002248410307,False,True,False,False
154.89,11,1,0,72,4,66,0,0,5.04915063032459,False,False,True,False
75.41,16,0,0,83,3,41,0,0,4.336113577659475,False,False,False,True
15.77,0,0,0,71,0,53,0,1,2.8195915758351173,False,True,False,False
888.16,21,0,0,39,0,69,0,0,6.790277196822709,False,False,False,True
24.49,17,1,0,96,5,53,0,0,3.238286218388024,False,False,True,False
13.52,21,0,0,26,7,34,0,0,2.67552700939665,False,False,True,False
379.46,15,0,0,85,0,59,0,0,5.941381046939995,True,False,False,False
64.67,0,0,0,64,0,65,0,1,4.184642200202881,False,True,False,False
189.12,9,0,1,67,3,64,0,0,5.247655451745809,False,False,False,False
71.82,18,0,1,72,1,51,0,0,4.287990642747287,False,False,False,True
89.4,15,0,0,96,0,31,0,0,4.504244267398131,False,False,True,False
54.71,13,1,0,93,0,44,0,0,4.020159664032724,False,False,False,True
75.62,1,0,0,81,2,66,0,1,4.338858139272503,False,False,False,True
95.19,23,0,0,92,1,42,0,1,4.566325402164524,False,False,False,False
229.4,5,1,0,36,3,25,0,0,5.439816928821736,False,False,True,False
128.97,21,0,0,98,1,25,0,0,4.867303654593497,True,False,False,False
517.44,22,0,0,92,0,63,0,1,6.250824302555174,False,True,False,False
7.7,4,0,0,75,0,54,0,1,2.163323025660538,False,False,False,True
125.87,11,0,0,98,2,37,0,0,4.843162940152507,False,False,False,False
157.97,3,0,0,53,2,59,0,1,5.06871550517278,False,False,False,False
455.07,21,0,0,53,1,35,0,0,6.12264630650505,False,True,False,False
9.07,23,0,0,37,1,50,0,1,2.309560706730471,False,True,False,False
153.39,3,1,0,81,2,19,0,1,5.039481868653835,False,False,True,False
345.89,4,0,0,70,2,56,0,1,5.84900772680898,False,False,False,True
49.86,6,0,0,44,1,23,0,0,3.9290767599939738,False,False,False,True
376.17,5,0,0,83,1,24,0,0,5.932696014192324,False,True,False,False
3.46,12,0,0,60,0,64,0,0,1.4951487660319727,True,False,False,False
237.32,3,0,0,25,2,59,0,1,5.473614308405026,False,False,False,True
486.86,12,0,0,27,5,63,0,0,6.190028479447801,False,False,False,False
192.71,3,0,0,68,4,20,0,1,5.266362195306486,False,True,False,False
104.06,9,0,0,79,2,52,0,0,4.654531615525816,False,False,False,True
8.27,19,1,0,84,3,58,0,0,2.2267833795777636,False,False,True,False
454.89,0,0,0,27,2,48,0,1,6.12225155234404,False,True,False,False
114.38,20,1,0,87,1,57,0,0,4.7482310288287435,False,False,False,False
5.3,7,0,0,55,1,56,0,0,1.840549633397487,False,False,True,False
210.71,6,0,0,85,2,31,0,0,5.355217413680848,False,True,False,False
118.34,4,0,0,73,1,53,0,1,4.781976562093936,False,True,False,False
23.9,2,0,0,68,1,37,0,1,3.214867803470662,False,False,False,True
43.41,14,0,0,76,3,35,0,0,3.7934646693040106,False,False,True,False
12.0,16,0,0,55,1,45,0,0,2.5649493574615367,False,True,False,False
153.72,22,0,0,96,3,64,0,1,5.041617031704984,False,False,False,False
175.13,12,0,0,73,1,55,0,0,5.171222358744204,False,False,True,False
126.85,14,0,0,70,0,55,0,0,4.850857701737196,False,False,False,True
305.79,18,0,0,78,1,51,0,0,5.726163474437768,True,False,False,False
355.2,19,0,0,35,2,40,0,0,5.875492370855561,False,True,False,False
172.1,13,0,0,89,2,49,0,0,5.153869462182164,True,False,False,False
2.31,20,0,0,41,2,32,0,0,1.1969481893889715,False,True,False,False
213.88,12,1,0,52,5,69,0,0,5.3700797327749275,False,False,False,True
97.43,11,0,0,98,1,46,0,0,4.58934563564112,False,False,False,True
150.06,23,0,0,33,1,55,0,1,5.017677108885302,False,False,False,True
188.5,22,0,0,58,1,28,0,1,5.244389024522481,False,False,False,True
77.61,8,0,0,44,2,65,0,0,4.3644989178056655,False,False,True,False
448.22,2,0,0,27,2,33,0,1,6.107512745470649,False,False,True,False
25.89,10,0,0,25,2,61,0,0,3.2917544702807735,False,True,False,False
200.39,9,0,0,84,4,55,0,0,5.30524332661877,False,False,True,False
0.79,0,1,0,74,3,56,0,1,0.5822156198526637,False,True,False,False
465.41,16,0,0,32,1,61,0,0,6.145065075629759,False,False,True,False
21.48,12,0,0,42,0,68,0,0,3.1126260250254902,False,False,True,False
17.94,13,0,0,54,0,48,0,0,2.9412760877579323,False,False,True,False
72.9,0,0,0,46,2,22,0,1,4.302712827954156,False,False,False,False
84.19,1,1,0,33,2,21,1,1,4.444884056054749,False,False,False,True
43.41,1,0,0,46,2,43,0,1,3.7934646693040106,False,False,False,False
158.36,6,0,0,34,2,63,0,0,5.071165793836288,False,False,True,False
105.31,8,0,0,91,4,27,0,0,4.666359354300514,False,False,True,False
6.26,23,0,0,33,1,44,0,1,1.9823798288367047,False,False,False,False
69.33,3,0,0,71,6,24,0,1,4.2531984503199265,False,True,False,False
299.34,1,0,0,64,1,22,0,1,5.7049151662521345,False,False,False,True
210.64,18,0,0,60,3,52,0,0,5.354886718035931,False,True,False,False
232.29,4,0,0,43,4,69,0,1,5.452282314842547,False,False,False,True
215.59,8,0,0,26,2,51,0,0,5.3780061654494045,True,False,False,False
67.05,23,0,0,69,3,45,0,1,4.220242729097475,False,False,False,True
18.9,12,0,0,57,1,52,0,0,2.990719731730447,False,True,False,False
57.26,11,0,0,88,2,22,0,0,4.064915751531289,False,False,False,True
320.85,18,0,0,50,2,32,0,0,5.774085598498625,True,False,False,False
708.45,8,0,1,58,1,50,0,0,6.564490021953322,True,False,False,False
122.56,9,0,0,87,5,45,0,0,4.816726868050381,False,False,True,False
1.75,18,0,0,52,2,65,0,0,1.0116009116784799,True,False,False,False
27.16,9,0,0,30,1,45,0,0,3.3379025312898416,False,False,False,False
69.97,11,0,0,35,2,37,0,0,4.262257252536892,False,True,False,False
155.54,13,0,0,70,3,45,0,0,5.053311568376692,False,False,False,False
14.05,7,0,0,44,2,32,0,0,2.711377991194885,False,False,False,False
516.78,15,0,0,60,2,38,0,0,6.249550441619756,False,True,False,False
81.77,16,0,0,40,3,52,0,0,4.416065676897304,False,False,False,False
438.67,19,0,1,94,3,58,0,0,6.086024445521603,False,False,False,False
272.97,3,0,0,96,4,21,0,1,5.6130186113426115,False,False,False,False
253.49,5,1,0,69,1,44,0,0,5.539261542487753,True,False,False,False
167.98,11,1,0,72,1,62,0,0,5.129780364724699,False,True,False,False
177.41,17,0,0,28,3,27,0,0,5.184084272386612,False,True,False,False
182.9,6,0,0,72,2,31,0,0,5.214392131610276,False,True,False,False
178.34,4,0,0,91,3,64,0,1,5.189283445523902,False,False,False,False
145.23,9,0,0,52,2,30,0,0,4.985180724623787,True,False,False,False
773.77,5,0,0,54,3,19,0,0,6.652566211113623,False,True,False,False
237.21,13,0,0,53,1,67,0,0,5.473152637568128,False,False,False,True
270.06,5,0,0,45,3,60,0,0,5.60234019858787,False,True,False,False
370.68,13,0,0,66,4,58,0,0,5.918033269022099,False,False,True,False
43.72,11,0,0,74,3,58,0,0,3.8004208288468435,False,False,False,True
15.75,21,0,0,27,2,64,0,0,2.8183982582710754,False,True,False,False
118.71,11,0,0,89,2,62,0,0,4.785072151263279,False,False,False,False
129.91,7,0,0,47,1,67,0,0,4.874510064192008,False,True,False,False
318.09,9,0,0,29,1,46,0,0,5.765473194654634,True,False,False,False
105.59,15,0,0,49,2,18,0,0,4.668989698701045,True,False,False,False
152.27,19,0,0,59,4,34,0,0,5.032201072010817,False,True,False,False
134.79,7,0,0,89,3,61,0,0,4.911109574710704,False,False,False,False
7.01,8,0,0,63,1,45,0,0,2.080690761080268,False,False,False,False
171.91,12,0,0,42,0,36,0,0,5.152771227916698,False,False,False,False
316.89,19,0,0,49,6,50,0,0,5.761705410989152,False,True,False,False
30.85,16,0,1,25,2,21,0,0,3.4610373820181723,False,True,False,False
162.4,18,0,0,86,1,68,0,0,5.096201182425903,False,False,True,False
162.08,16,1,0,33,1,43,0,0,5.094240877951052,True,False,False,False
32.28,6,0,0,65,1,41,0,0,3.5049566159530077,False,False,False,True
23.72,0,0,0,46,0,24,0,1,3.20761263258949,False,False,False,True
704.63,19,0,0,90,2,60,0,0,6.559091020795562,True,False,False,False
90.07,13,0,0,69,1,43,0,0,4.511628441579727,False,False,True,False
46.44,16,0,0,76,3,33,0,0,3.85946575468947,True,False,False,False
33.83,12,0,0,44,1,31,0,0,3.5504790843779097,False,False,True,False
198.26,1,0,0,36,2,68,0,1,5.29461050461671,False,False,True,False
169.23,13,1,0,98,0,54,0,0,5.137150463826479,False,False,False,False
185.68,0,0,0,88,2,29,0,1,5.229395921081615,True,False,False,False
